# timestamp tx ty tz qx qy qz qw
1403636621.4135556 -0.003092014568972594 -0.00021266050099899803 -0.0016243611358995973 0.045060869157004406 0.7936935357971455 -0.0001756414057898463 -0.60664656799057
1403636621.4635556 -0.003498307810183923 -0.0001444889045810459 -0.0018482684834139483 0.044874667950457255 0.7936578515087024 0.00012495548697900424 -0.6067070654781045
1403636621.5135555 -0.003880147659556782 -0.00015003812279792576 -0.0021100100875961 0.044988783713235475 0.793697623405737 -7.033854663040118e-05 -0.6066465915115469
1403636621.5635557 -0.004259943319828055 9.980568938573171e-06 -0.0023968579367630296 0.04483572126261918 0.7937074897679056 0.00015518711202386888 -0.6066449989097009
1403636621.6135554 -0.0046869640931441236 5.286689340546895e-05 -0.0026554761799050916 0.04501973633711902 0.7937156268312225 -5.850735081631092e-05 -0.6066207411892095
1403636621.6635556 -0.0051730638386822654 0.0002207189164070417 -0.0028725837905864636 0.04488686766291085 0.793727891329392 0.0001644960009990767 -0.6066145205798119
1403636621.7135556 -0.0010300371967903125 -0.004534889075024904 0.002056274697228049 0.04473378393756268 0.7935500806290593 -0.00012453587171469554 -0.606858420555452
1403636621.7635558 -0.0011948348257924282 -0.004654262828879552 0.0020082394707448114 0.04462420864209647 0.7935365055647478 -1.4207687077584194e-05 -0.6068842510209812
1403636621.8135555 -0.00013110112246621122 -0.005101412940776615 0.0023708919494697988 0.04489529093158233 0.7936424644133568 -0.0001278885042806277 -0.6067256671483355
1403636621.8635557 -0.00027577791555279937 -0.005184862496519582 0.0022195012571885665 0.04484886409640985 0.7936917580161397 -5.582548448368317e-05 -0.6066646268986076
1403636621.9135556 0.000538320360099906 -0.004474698286435444 0.0033935224240840643 0.04502442988036529 0.7935221552640702 -0.00034505580988029904 -0.6068733564389699
1403636621.9635556 0.0005424269140158821 -0.00439921352401337 0.0032887946326967754 0.04503251408241179 0.7934664832120297 -0.0004169260494675939 -0.6069454990913274
1403636622.0135555 0.0004492058707717385 -0.004667891383494654 0.003133324687539888 0.04494101895276803 0.7935613830997591 -0.00021840585404805902 -0.6068283022133749
1403636622.0635557 0.0004776652470530751 -0.00470078759848293 0.0029968094088464307 0.044966038359174954 0.7935215130086642 -0.00032038874826773907 -0.6068785390321294
1403636622.1135554 0.0011903828128315987 -0.004681401158596215 0.0035402773077549154 0.045169266364657866 0.7935520868992896 -0.000379123410226234 -0.6068234331494629
1403636622.1635556 0.001210610482865073 -0.004603463736461594 0.003385881040609996 0.045132781634445826 0.7935422033589632 -0.0004004377940752959 -0.6068390586965482
1403636622.2135556 0.0019677446992899775 -0.0044910726925390075 0.0038783309728542764 0.04520628214352945 0.7935235312668214 -0.0005409622961706541 -0.6068578950136413
1403636622.2635558 0.002127136643215013 -0.00428982612897222 0.003761132719319547 0.045173627700875255 0.793568312284155 -0.00051949278533384 -0.6068017857802223
1403636622.3135555 0.002330891345365539 -0.003144034922853877 0.004369451837855812 0.04511549452330945 0.793391524795077 -0.0005193905485321256 -0.6070372400196861
1403636622.3635557 0.002731810523212276 -0.0028582864119058625 0.004339200948977746 0.04507552484549485 0.7934032280007204 -0.0004876641143226441 -0.6070249393901801
1403636622.4135556 0.0023116601811062083 -0.0029020169273429224 0.004630407967963214 0.04509963633429992 0.7934387995987112 -0.0005945736591338271 -0.606976556858693
1403636622.4635556 0.0024908716784996184 -0.0026696068641265686 0.0045373157841894435 0.04508475220569242 0.7934164254158266 -0.0005821703574362286 -0.6070069209462098
1403636622.5135555 0.002069578136530763 -0.002456763404558558 0.004503126731770164 0.04489807894432928 0.7934501501520596 -0.0005070478330772855 -0.6069767414269496
1403636622.5635557 0.0021775664124450934 -0.00232256853189866 0.004389943668648979 0.04491610798666762 0.793452767756337 -0.0004967339666825579 -0.6069719942785704
1403636622.6135554 0.0025169910621515 -0.0013715948825585049 0.004720033264668135 0.044655059502225466 0.7934676564552297 -0.00045016686667027813 -0.6069718289756869
1403636622.6635556 0.0025993234213224827 -0.0012820593691515094 0.004661779017125475 0.04463888943605255 0.7934175487074057 -0.0005439200838310277 -0.6070384395604533
1403636622.7135556 0.002581543406930571 -0.0016166764613110359 0.004549629549882132 0.04481056187020977 0.7934089712016573 -0.0005201399456260557 -0.6070370231015906
1403636622.7635558 0.002722893484890999 -0.001427178910453073 0.004472008000790287 0.044779326972218654 0.7933871423405647 -0.0005218617640072171 -0.6070678560959119
1403636622.8135555 0.0034980439939050426 -0.0006899735774354123 0.0049937330782408315 0.04485026191850427 0.7933725265469169 -0.00039107035715218297 -0.6070818191894558
1403636622.8635557 0.0036695990214784227 -0.00035086347491769743 0.005008258252380407 0.04490570146602871 0.7933188836059252 -0.0003354269415045244 -0.607147852157001
1403636622.9135556 -5.920610314260038e-05 0.0008795133885787455 0.004685776851448132 0.04472908694837599 0.793062753243696 -0.0002967024005743216 -0.6074954239876864
1403636622.9635556 0.05670321991975643 0.046972055606743744 -0.013116566980043792 0.043452066596701894 0.7949415530733924 0.0010152263862538056 -0.6051271060042868
1403636623.0135555 0.05698593450092685 0.04565803583069006 -0.013096495934375098 0.04339068265891975 0.7948177357039912 0.0012416554233823417 -0.6052937088394221
1403636623.0635557 0.05642659934223122 0.045561996168279405 -0.013138245324426936 0.043407880537085476 0.7948582227410032 0.0012396188622808915 -0.6052393121678139
1403636623.1135554 0.057882168968545256 0.04234806913601223 -0.012478459021434218 0.04376541445466564 0.7950275259447371 0.001052057224680756 -0.6049914996621006
1403636623.1635556 0.05700422054780105 0.04216629387269493 -0.012676483211324596 0.04371181636228114 0.7951049954944135 0.0011123248888982528 -0.6048934501079346
1403636623.2135556 0.057432908700002616 0.036823421695490244 -0.012466276345234742 0.0441683389919965 0.7952801083311679 0.0008917822171231981 -0.6046303927590235
1403636623.2635558 0.056134326519138425 0.03671283275351727 -0.012718148903613277 0.044210227799079134 0.7953438545051111 0.0007885059944284987 -0.6045436188706346
1403636623.3135555 0.055413074474683556 0.03132090636731062 -0.0119904260076118 0.04470887393730922 0.7953830595760509 0.0006532511750137774 -0.6044555222624743
1403636623.3635557 0.054016335089473795 0.031345151904414094 -0.0124091009911585 0.04487674630784703 0.7955136904137247 0.0004359971147445472 -0.6042713429508914
1403636623.4135556 0.052925975414001764 0.026764901231607484 -0.012319235784398709 0.045230378867354995 0.7956288624850633 0.0003443849621398258 -0.6040933763974223
1403636623.4635556 0.05149425055965869 0.02695094810436576 -0.012704841654627817 0.04532053192124908 0.7955365319185749 0.0002621707300433643 -0.6042082480700257
1403636623.5135555 0.05120182769415191 0.024955641610896737 -0.011621908731191089 0.0457127695746093 0.7958265032586336 4.0516816831797334e-05 -0.6037967520344427
1403636623.5635557 0.04987242174721005 0.025753368089019985 -0.012367485203831454 0.04583586907829605 0.7959580851120999 -0.00010769233075708894 -0.603613939743673
1403636623.6135554 0.04953772240878593 0.025856306511177728 -0.012382261067062587 0.046149359749012665 0.7961161332090801 -0.00024586001226953064 -0.6033815365022639
1403636623.6635556 0.046547400538006725 0.02684225555127744 -0.012894776025466802 0.04609170673808177 0.7961700719730564 -0.00022709386612475052 -0.6033147764581644
1403636623.7135556 0.04368866639997136 0.03000663285592242 -0.01335024592517834 0.045948825063761495 0.796149036946953 -0.00015872643878598396 -0.6033534546595525
1403636623.7635558 0.04007385281770014 0.03107088046161481 -0.013866410823445738 0.04610598260649468 0.7961428819812753 -6.190746029291704e-05 -0.60334960512617
1403636623.8135555 0.03122550834975546 0.020123139591420813 0.0014140874783614855 0.0447271040600903 0.7954937211528242 0.00044574976217031433 -0.6043087183517875
1403636623.8635557 0.027562220022484155 0.02116069383228051 0.0008353519488631552 0.04497351489776645 0.7954570752796836 0.00046688901059861065 -0.6043386520485714
1403636623.9135556 0.03240687699261885 0.006879870373824981 0.006032723197192679 0.04651002200751421 0.7956812744095909 0.00019812925863006326 -0.6039272209062834
1403636623.9635556 0.027795712337762558 0.008888267491117428 0.005109325492282849 0.046873658338736884 0.7956437479020603 0.00013114046159353945 -0.6039485651779343
1403636624.0135555 0.023108433246492456 0.010882167366980992 0.0043247500207230305 0.0464206511838583 0.7956317351090931 0.00026787313181484394 -0.6039993323464405
1403636624.0635557 0.017959137450678127 0.013097798604192117 0.0036673693367046604 0.04671552354185948 0.7957467875982115 0.00028979107023897514 -0.6038249960944585
1403636624.1135554 0.012756821494587102 0.015295415521258878 0.0029251792780195596 0.047016872706067414 0.7960567393496372 0.0008188011471303744 -0.6033924187306687
1403636624.1635556 0.007914327869905794 0.01749183891981806 0.002134542333566024 0.04753701617617416 0.796038800076593 0.000761756431923471 -0.603375406022505
1403636624.2135556 0.0026281549915768434 0.019854156076839758 0.0015427554119377366 0.04730208682791189 0.79625019710278 0.000783996197876528 -0.6031148493823301
1403636624.2635558 -0.003093393939905155 0.022448604600531788 0.0013533120476242368 0.04738895451467282 0.7963423755187125 0.0007582292364567988 -0.6029863456427893
1403636624.3135555 -0.009634301375661933 0.025161979869109747 0.0008438767921702874 0.047513486061792135 0.7980443796827207 0.0018749923437033744 -0.6007196693157204
1403636624.3635557 -0.01556035734207448 0.02881694620860133 0.0002699919697223632 0.048280119948843306 0.8010501002511043 0.0029450142151208245 -0.5966398359116613
1403636624.4135556 -0.018362170111011565 0.02849750620789609 0.00019071492121556683 0.04903538597307945 0.8025580321903937 0.006410770789994671 -0.5945208473275202
1403636624.4635556 -0.018521158186097345 0.033888152647098616 0.0004817121414446615 0.05023969313030137 0.8049127677506817 0.006146588641136402 -0.5912306055966549
1403636624.5135555 -0.009320179421601413 0.04668077585534273 0.0006852760608768254 0.049952295885310485 0.8063912935948159 0.00459958616930925 -0.589250959742398
1403636624.5635557 -0.010628981315206832 0.0523933135142946 0.0007378938150823136 0.05107280130272145 0.8084591317724441 0.005752783574482875 -0.5863039371366903
1403636624.6135554 -0.01398601496594561 0.050995686193965134 0.0005830584694152948 0.049868550763511224 0.8090753227340999 0.00812533821559816 -0.5855290160754987
1403636624.6635556 -0.016713391510623146 0.05588665484028526 0.0006775941505058082 0.049133720008067476 0.8081142394736176 0.011211487631719586 -0.5868658757017904
1403636624.7135556 -0.010393301295705025 0.06266016327877676 -0.0023233881282669804 0.0468523559427561 0.808269054918868 0.014988652538047867 -0.5867549163818461
1403636624.7635558 -0.009984470369454558 0.0704266656879108 -0.0030060809548948437 0.045097735264203125 0.8069876844578983 0.017776631247370035 -0.5885754520779937
1403636624.8135555 -0.0035680433815463283 0.07903573148559057 -0.004125491267714297 0.04085610834690676 0.8095189494735759 0.023328208482630623 -0.5852056420976604
1403636624.8635557 -0.0010425123825731474 0.08445727676507166 -0.002469615631787374 0.03651417477498048 0.8121956128015615 0.028632011545977297 -0.581536937348978
1403636624.9135556 0.002453500770967566 0.09298208761434217 0.0010843117323386905 0.031809322703262775 0.8166236702397673 0.03501663506561266 -0.5752284619713921
1403636624.9635556 0.007402958902260193 0.10030975283318097 0.008535212785138656 0.027251418047274174 0.8206338046722003 0.04078505877059753 -0.5693453238806135
1403636625.0135555 0.012480358799338079 0.10830854453525637 0.017007942170750082 0.024394163209896735 0.8241599278437735 0.04423304675471402 -0.5640999696087834
1403636625.0635557 0.016944612815126426 0.11191369045736378 0.03161661007140218 0.02294422855124194 0.8276935881677059 0.04615367201594931 -0.5588083079569421
1403636625.1135554 0.01972953747518932 0.1170044082158734 0.0442205733831789 0.022607410965194672 0.8305730265680462 0.04571518323611839 -0.5545696300093749
1403636625.1635556 0.020890153344103397 0.12093814374085902 0.057326599064455426 0.025236137553586356 0.8317180387057682 0.04153879454346223 -0.5530666957977878
1403636625.2135556 0.023029854461775218 0.12222624130638755 0.07123626673362055 0.0271908997681711 0.8308030619399863 0.037982410329949326 -0.5546027981776401
1403636625.2635558 0.021548952943370624 0.12514857931618417 0.08547960308045208 0.02875361144030153 0.828366010761207 0.0351198845203758 -0.5583453910940608
1403636625.3135555 0.02352571976948478 0.11953096273788455 0.09271544179675106 0.029596991371159995 0.826123575104207 0.03299295161931373 -0.561743110240139
1403636625.3635557 0.019880689552744815 0.12154981099423402 0.09808352935973949 0.02967989062184077 0.8248652452231457 0.031211347948894633 -0.5636863339436645
1403636625.4135556 0.021400019233832175 0.1204166283707861 0.09938454879331216 0.029370827924370787 0.8255431926356551 0.030608020787315848 -0.5627423394622535
1403636625.4635556 0.016460397807770102 0.12250290743536651 0.09618760306497016 0.02879138054715465 0.8273594316789363 0.030215488637125913 -0.5601200330862274
1403636625.5135555 0.017972593625507058 0.1234754889235756 0.09151466550307134 0.028644666577803835 0.828125814282983 0.02965692134758159 -0.5590237792893754
1403636625.5635557 0.01066516731090449 0.12511495195582434 0.08688575776479313 0.027924951764234502 0.8288478799592588 0.029468008713481368 -0.5579991267183753
1403636625.6135554 0.01507364359524672 0.1239822455259574 0.08396251366405401 0.026665573868783436 0.8287090317720254 0.02994279624157966 -0.5582416293890631
1403636625.6635556 0.006544212420851396 0.12469275881376028 0.08593811301192707 0.025806892909050822 0.8278535588497735 0.03006267233284078 -0.5595433183502004
1403636625.7135556 0.007170228015299691 0.12296703157626956 0.09108331693386774 0.025270257695438638 0.8258330298175421 0.029210990869866532 -0.5625903829170785
1403636625.7635558 -0.003163406433154509 0.12266901220150474 0.10169205465419395 0.02451199526306019 0.8228692125862517 0.029406001901620057 -0.5669397746834032
1403636625.8135555 -0.006058231532714562 0.11729834564894892 0.1153194935551907 0.02423793182392904 0.8197225942447479 0.02877930548960075 -0.5715235277056365
1403636625.8635557 -0.017004203452411368 0.11575254586398964 0.13410211365510252 0.02435883436190219 0.8162397687351027 0.027597825306161953 -0.5765393717363682
1403636625.9135556 -0.02082466984212089 0.11081902046301503 0.1532899732868689 0.024559225611500514 0.8139406421284086 0.026512108312901506 -0.5798228898911827
1403636625.9635556 -0.031314152027253475 0.10842650118252137 0.17671790284435 0.024707680632387163 0.8122097016635046 0.025706802371443252 -0.5822749276358071
1403636626.0135555 -0.030752114762993037 0.10317569801424709 0.19854861667350127 0.024734223012583795 0.81055718402452 0.024910367105802605 -0.5846064858080675
1403636626.0635557 -0.03956608025935943 0.10015322499797392 0.2211331965365676 0.026964437562926616 0.8097121109150064 0.021018419750890745 -0.585830557905317
1403636626.1135554 -0.04317863514595294 0.09740073704421491 0.24724376070951912 0.029585759331385453 0.8090261396983116 0.016514300594858727 -0.5867952504967096
1403636626.1635556 -0.05064413800190689 0.09456207507134377 0.2682897125909405 0.03223014212739038 0.808218510250648 0.012255544828237288 -0.5878723154288138
1403636626.2135556 -0.05345038472149848 0.09467917977728812 0.2891931754143289 0.034724259825870366 0.807650716883883 0.008324099271353415 -0.5885790131051359
1403636626.2635558 -0.05928325851856876 0.0933667461852609 0.30526247797110057 0.03612264580284688 0.807347121162101 0.006042574800787098 -0.5889391035593128
1403636626.3135555 -0.06401316934772482 0.09511352643928456 0.320162507603391 0.036446170398431926 0.8071806174216207 0.004991993949135357 -0.5891572010240995
1403636626.3635557 -0.068660319121992 0.09541158518185483 0.329097461714026 0.036236317776911095 0.8069948449373858 0.005170848285408022 -0.5894230330131873
1403636626.4135556 -0.07320910355863723 0.09916821244404032 0.3352911234260822 0.035036362981551515 0.8067241525953253 0.006362840231861874 -0.5898543118029765
1403636626.4635556 -0.07737837681239677 0.09953564461409962 0.3339336388207336 0.0329165841952916 0.8064230902423716 0.008683271541700266 -0.5903582800335668
1403636626.5135555 -0.0805533952615479 0.10397893576292506 0.33743676789567073 0.03039719308867741 0.8045699862228406 0.011402577649995442 -0.5929697539880459
1403636626.5635557 -0.08291910352042192 0.10725256993935907 0.3394987787114855 0.027403306927985142 0.8025376002702806 0.01454115218902439 -0.5957944392278648
1403636626.6135554 -0.08443660799954382 0.11257093794040185 0.34048839919759305 0.024637357153166173 0.8006918606005194 0.016913850185045202 -0.5983305663865951
1403636626.6635556 -0.0845686239494918 0.11633807133084738 0.3405622540050784 0.022016736305718203 0.7992232966267111 0.019041728877790404 -0.6003289081936014
1403636626.7135556 -0.08448110630182906 0.12171125824411952 0.33970699066116855 0.02075395354661093 0.7997293354576193 0.019202302837157473 -0.5996945347311832
1403636626.7635558 -0.08227228985159282 0.1253329282490878 0.33704461436812 0.019638325616113658 0.8011880200015041 0.01874838304134376 -0.5977964460469801
1403636626.8135555 -0.08063238703835049 0.13100692459257768 0.3337164911201089 0.019101840329525232 0.8029745915396013 0.018084213975786297 -0.5954325203099962
1403636626.8635557 -0.07667786869144726 0.13460634355566273 0.3291195483852944 0.018409589285942395 0.8053321681025912 0.017683990075715764 -0.5922739759068473
1403636626.9135556 -0.07339727135635954 0.13986019257841628 0.32423786057128556 0.018017147757097885 0.8078112662082315 0.01735897974059454 -0.5889100155338831
1403636626.9635556 -0.06841091422444012 0.1434304230255112 0.31835144195590914 0.01759638237484576 0.8106733645294998 0.017724695462259677 -0.5849657242441726
1403636627.0135555 -0.06725243661050113 0.13494915435399948 0.3122802970705716 0.02026299689400901 0.8127850820333807 0.019567965633107556 -0.5818822184100884
1403636627.0635557 -0.06152100474382938 0.13843602948722808 0.3064553355560247 0.020501839490413138 0.8151607371454161 0.01974457515768324 -0.5785350455641333
1403636627.1135554 -0.055919396280762236 0.14428670411926517 0.3009592735147533 0.020364383745582255 0.8179285958402424 0.019232880938634563 -0.5746374511570512
1403636627.1635556 -0.05077878875728559 0.14772633594475054 0.3009391050713689 0.020358089342585064 0.8169799007494469 0.018829603640746127 -0.5759989895793878
1403636627.2135556 -0.04795894890405981 0.15177943715226722 0.2989296222595525 0.02001675079532212 0.8154169717567623 0.019176404406120933 -0.5782099595931245
1403636627.2635558 -0.0436995056916612 0.15515659914228763 0.30458178460670615 0.019712355591929614 0.8129841576581751 0.01932777332184045 -0.5816309995282787
1403636627.3135555 -0.04066226818967964 0.15890517608696594 0.30878190316539017 0.02003066440647045 0.8111179268514399 0.018128413963531678 -0.5842583690721294
1403636627.3635557 -0.0361283704073019 0.16224707114728645 0.3185730885798944 0.02049702163830236 0.8103021330636415 0.017406934802553654 -0.5853950152480387
1403636627.4135556 -0.033068332189509185 0.1650016377011711 0.3291077900925328 0.020880016058817303 0.8100095073539101 0.01642728400403243 -0.5858146185150302
1403636627.4635556 -0.02760992456403714 0.16850840557847543 0.3429923182417165 0.022307534394514418 0.8093298901228835 0.015704943789390708 -0.5867204254186922
1403636627.5135555 -0.024144340706206576 0.17191412248986154 0.3555366926564643 0.024979524102090884 0.8100161246454327 0.01580559864949369 -0.5856620904936215
1403636627.5635557 -0.018882716069476856 0.1764674792408196 0.3651371693458519 0.028658178715071345 0.8104529663027146 0.01714382035717298 -0.5848510815818221
1403636627.6135554 -0.011222366641501865 0.17671669679901347 0.3728263374101247 0.03276162312779388 0.8110210726025969 0.019530714645288345 -0.5837722561324834
1403636627.6635556 -0.0047694390953730475 0.18169050710710014 0.37344071213877406 0.035866118698236374 0.812742990258059 0.02162559536304053 -0.5811151236554655
1403636627.7135556 0.00019919873908122703 0.18639905975165383 0.37200108104768115 0.03983361372161124 0.8154385802339151 0.024605115095885352 -0.5769469589096495
1403636627.7635558 0.0065201429204085155 0.1921506183706122 0.3664972296761614 0.04423541787784898 0.8186830157319642 0.028160572556518864 -0.5718464214371528
1403636627.8135555 0.010105945049212233 0.1972597839593015 0.3633514610429841 0.049169643246990004 0.8216982153941773 0.032147865616094534 -0.5668870290783848
1403636627.8635557 0.014729807358810128 0.20372198917267872 0.35657936814175184 0.05452577846696616 0.8244023809972502 0.036509257724203534 -0.5621874489785982
1403636627.9135556 0.017440266097173307 0.20942064481256004 0.35118920335301196 0.05848021528972537 0.8269727447781282 0.04027461661980019 -0.5577401716479855
1403636627.9635556 0.019630441304428342 0.21572574831796185 0.34714374636199563 0.0617607411825982 0.828092606133873 0.04399609183297992 -0.5554390969480004
1403636628.0135555 0.018688450851199363 0.22165681045738325 0.34768281225501174 0.06463699800661425 0.8284692354980283 0.04729477597572863 -0.5542778982490745
1403636628.0635557 0.01628713714140185 0.2281845805799472 0.3495687910416316 0.0669801210325428 0.8269209453810852 0.049594349042347816 -0.5561077359825022
1403636628.1135554 0.013543324614630278 0.23497190839241 0.3548743449857352 0.06924069857715408 0.8229614218059348 0.051533772574188105 -0.5615019983615143
1403636628.1635556 0.009472741494791926 0.2412434796651102 0.36242892593491 0.07142188196723949 0.8175331576011142 0.05245683228199962 -0.5690226109267957
1403636628.2135556 0.003546211849116979 0.24697697225388232 0.3725822041337031 0.07362010273347562 0.8124598423579084 0.05236181895440889 -0.5759751079213936
1403636628.2635558 -0.001093620234757484 0.25316157544355916 0.38263224630316034 0.07670435062100359 0.808719394185976 0.05066076453181111 -0.5809671858206199
1403636628.3135555 -0.0057157977423534425 0.26127735640441524 0.4000736456984359 0.07963925220186806 0.8060160360471529 0.04770892072008102 -0.5845678729003905
1403636628.3635557 -0.00957406855929354 0.268330264854003 0.4118184362944336 0.08148685015896123 0.8048303165575257 0.045964715037827925 -0.5860847206441876
1403636628.4135556 -0.012647010622738781 0.2756218964695965 0.42389042456995096 0.08293279589913549 0.8043827801182152 0.044392402972394135 -0.5866172593539848
1403636628.4635556 -0.015393116131979943 0.2837249087086784 0.4338718596707027 0.08372112265445511 0.804354017144663 0.04304962950017887 -0.5866447972364695
1403636628.5135555 -0.01685805837080659 0.29204233743068053 0.444661443508435 0.08405989976321417 0.8044859245346171 0.04172640977829584 -0.586511071681085
1403636628.5635557 -0.018360587433411412 0.3014373910600541 0.45163456065747404 0.08454804452657698 0.8047710337479328 0.040329889411056016 -0.5861473461742429
1403636628.6135554 -0.019295542023162422 0.3111727145092724 0.4575673431659007 0.08444957298051742 0.8051643341504682 0.038693918908776465 -0.585731547105773
1403636628.6635556 -0.01956521533839908 0.3221761438381551 0.4615818246091027 0.08398030497920735 0.8051766357430136 0.03829788701549147 -0.5858081302605064
1403636628.7135556 -0.01965945876388413 0.3336939341751226 0.46466735555224536 0.08327750543100249 0.8054506461780956 0.04052897807564109 -0.585381512858599
1403636628.7635558 -0.018571673582091074 0.3469413152051612 0.46524213143514465 0.08346934800218776 0.80698650798877 0.044417279689302536 -0.5829517554079265
1403636628.8135555 -0.01774573608024875 0.3599449701250358 0.46588701905552027 0.0843147310366364 0.8091284256245308 0.04928021068523451 -0.5794598155277093
1403636628.8635557 -0.016282348214047088 0.37431189975488116 0.46441977174193655 0.08609714095490106 0.8114281204732602 0.05365490649621374 -0.5755804362845448
1403636628.9135556 -0.016327186761925308 0.38838004934034315 0.46525296576710223 0.08836814903611655 0.813820706409824 0.05714391432052565 -0.5715080936528147
1403636628.9635556 -0.013660068371977266 0.402483168475873 0.46761069946583805 0.09012781495241959 0.8156544286127023 0.059994900789316866 -0.5683180816546912
1403636629.0135555 -0.016373245868743138 0.41472340317609824 0.48035091400076846 0.0923517258834049 0.8173835052529635 0.06199640432887411 -0.5652537571012032
1403636629.0635557 -0.012233571305355104 0.4282269866269398 0.4881828710276149 0.09464266511717327 0.8179295883329434 0.0638306241925417 -0.5638790702661438
1403636629.1135554 -0.012429763190215947 0.44471414644548285 0.4960272911091891 0.09638440077390333 0.8181862453928793 0.0662822334812864 -0.562928042170659
1403636629.1635556 -0.008974213638278706 0.4592290833986377 0.5045766571693193 0.1003159369403149 0.817931135102327 0.06881570026356225 -0.562307540784615
1403636629.2135556 -0.010945195539518005 0.47700606907993975 0.5117733536483723 0.10479630465349898 0.8167990459996611 0.07198009175609103 -0.5627396550588908
1403636629.2635558 -0.009216602945961763 0.4922769178981696 0.5182342643721374 0.10919474705963465 0.8151916386748719 0.07498375497382588 -0.5638408782087235
1403636629.3135555 -0.013488096733360818 0.5105161990331445 0.5222838124947825 0.11400592041962024 0.8133203847439184 0.076722612390528 -0.5653549704541854
1403636629.3635557 -0.013256483525074232 0.5262602338125273 0.5261574365877135 0.11834180578342049 0.8113164033213797 0.07752731412291954 -0.5672304877829346
1403636629.4135556 -0.019516193681073723 0.5442934642090878 0.5286852210987082 0.12333340793910473 0.8089389890427588 0.07700925940283751 -0.5696280860867312
1403636629.4635556 -0.019866273983768834 0.5612357981657832 0.5299211230548424 0.12989157519896505 0.8058779270809372 0.07744884259029106 -0.5724426802025578
1403636629.5135555 -0.03042486699743419 0.5833473203141336 0.5267958638268716 0.13688724354075016 0.8037541753582895 0.07847917898881963 -0.5736568021170606
1403636629.5635557 -0.03351193009342388 0.601235038752842 0.5224622426371842 0.14416019535195027 0.8030680549129139 0.08109643990576708 -0.572470876716962
1403636629.6135554 -0.037207141290366647 0.6215523636479875 0.5166178404599947 0.15087319146237418 0.803782401643846 0.08626465116408286 -0.5689723550974582
1403636629.6635556 -0.034163797635773346 0.6431404230622756 0.5162405807492875 0.1582257535656428 0.8054914745985775 0.09184131273159465 -0.5636605969316386
1403636629.7135556 -0.036361501911660946 0.6645002001788771 0.5080681339725217 0.16574295139710837 0.8068794500193651 0.09826201291768571 -0.5584079190126043
1403636629.7635558 -0.03823033985680465 0.6862258965944852 0.4984420935281148 0.17393185809279313 0.8078622055218349 0.105444691066289 -0.5531616244423688
1403636629.8135555 -0.049066056341325895 0.7054709832610492 0.48415131413313955 0.18241501206041563 0.8079316603762026 0.11268914846209077 -0.5488828211518739
1403636629.8635557 -0.05114748622441808 0.7299342041475505 0.47333866746655306 0.1915351886929124 0.8072405903395079 0.11931371127719008 -0.5453816453658453
1403636629.9135556 -0.056080664753731475 0.7532868133560747 0.4619294691442477 0.19999015298727035 0.8061044366030533 0.12558337260830899 -0.5426125620747505
1403636629.9635556 -0.05928428750859342 0.7774031455273133 0.4531329817373301 0.20701454954293697 0.8047310066897748 0.13156976990581778 -0.5405944679670025
1403636630.0135555 -0.06328721034809615 0.8016255376293054 0.44575601458496317 0.2128601060675296 0.8031915700209009 0.1360141887314052 -0.5395127594005708
